rec_id,business_name,category,cuisine_type,city_metro,neighborhood,country,address,jacks_verdict,sentiment,platform,source_title,source_url,timestamp,publish_date,score_0_10,praise_strength,repeat,best_of_language,superlatives,dishes_called_out,must_order,price_mentioned,price_tier,city_cat_key,covered,notes
JDR-0202,"Yes Chef Reserve (Vol. 005, Monaco)",Activity,Sushi / Omakase,Monte Carlo,,Monaco,,One of the craziest things I've ever seen; I'm literally in heaven,Positive,YouTube (Short),The world’s most insane sushi experience from @YesChefReserve & Heavensake! Reserve Vol. 005,https://www.youtube.com/watch?v=7YxqoHJ1y7A,,2026-07-01,9,High,No,No,world's most insane sushi experience; craziest things I've ever seen,"akami tuna, king salmon from Hokkaido, puffer fish, caviar",,"$200,000 experience; $3,500 bottle of sake",$$$$,Monte Carlo|Activity|Sushi / Omakase,Yes,12-person omakase on a helipad with two-Michelin-star sushi master; helicopter transfer; only 12 seats once a year
JDR-0078,L'Antica Pizzeria Da Michele,Restaurant,Pizza,Naples,,Italy,,"Famous as the Temple of Pizza but underwhelming; dough good and tomatoes/mozzarella fresh, yet Neapolitan style is too soupy and flimsy. Believes NYC pizza is 10x better.",Mixed,YouTube (Short),Trying the most famous pizza in Italy,https://www.youtube.com/watch?v=cWxfOcpjK68,,2026-07-07,5,Low,No,Yes,"most famous pizza in Italy; Temple of Pizza; 1,500 pizzas a day",Neapolitan pizza,,,,Naples|Restaurant|Pizza,Yes,Says in no way close to a top 25 pizza he's had; all top 20 NYC pizzas blow it out of the water.
JDR-0279,,Restaurant,Nashville Hot Chicken,Nashville,,USA,,The Mona Lisa of chicken sandwiches; blew Nashville out of the water.,Positive,YouTube (Short),See ya later Nashville 👋👋👋 #food #friedchicken #foodreels,https://www.youtube.com/watch?v=t4KYqlDgRSE,,2023-01-12,9,High,No,Yes,most hyped up hot chicken in America,hot chicken; buttermilk waffle chicken sandwich,buttermilk waffle chicken sandwich,,,Nashville|Restaurant|Nashville Hot Chicken,Yes,"Nashville hot chicken spot; venue name not stated but a real identifiable subject (secret spice blend, hours-long lines)."
JDR-0039,G&R Deli,Deli,Italian,New York City,Bronx,USA,,"""the best Italian deli in New York""",Positive,YouTube (long-form),NYC’s Most VIRAL Sandwich!,https://www.youtube.com/watch?v=mqEABrDcD5Y,00:00,2025-02-02,10,High,Yes,Yes,best Italian deli in New York; best meatball I've ever had; best mozzarella I've ever had,Italian ice cream cone (meatball) sandwich; fresh mozzarella; King of New York,Italian ice cream cone meatball sandwich,,$$,New York City|Deli|Italian,Yes,"Owner Carolita, family-owned 50 years; viral sandwich; Joe Rogan has a menu here"
JDR-0040,Mama's Too,Pizza,Italian / Pizza,New York City,Upper West Side,USA,,"""the best pizza in New York""",Positive,YouTube (long-form),I Tried NYC’s Most VIRAL Pizza,https://www.youtube.com/watch?v=cE83Sfhco9k,00:00,2025-04-29,10,High,Yes,Yes,the best pizza in New York; sits on the iron throne of pizza,Cheese slice; buffalo chicken; angry nonna; Philly cheese steak; burrata sandwich,Cheese slice; chicken cutlet vodka pesto burrata sandwich,,$$,New York City|Pizza|Italian / Pizza,Yes,Owner Frank Tuttolomondo. Yes Chef certified
JDR-0046,Hamido Seafood,Restaurant,Egyptian Seafood,New York City,"Astoria, Queens",USA,,"""arguably the best seafood restaurant in all of New York City""",Positive,YouTube (long-form),The Biggest Soccer Tournament In The World (Food Edition)!,https://www.youtube.com/watch?v=Q5-3ZpWtB8o,08:56,2026-06-30,10,High,No,Yes,arguably the best seafood restaurant in all of NYC; top five seafood dish I've ever had,Butterfly red snapper; scallops in Egyptian butter; Egyptian tagine,Egyptian tagine; scallops; red snapper,,$$,New York City|Restaurant|Egyptian Seafood,Yes,Pick-your-fish counter; cooked by an Egyptian grandmother. Represents Egypt
JDR-0050,Lobel's Butcher (Yankee Stadium),Stadium,Steakhouse / Steak Sandwich,New York City,Bronx,USA,,"""my favorite bite in the entire stadium""",Positive,YouTube (long-form),What $5000 gets you at a Yankees game!,https://www.youtube.com/watch?v=94LbVo2pjU0,04:22,2025-08-21,10,High,No,Yes,my favorite bite in the entire stadium; as iconic as it gets in any MLB stadium,"Lobel's steak sandwich (NY strip, au jus)",Lobel's steak sandwich,,$$,New York City|Stadium|Steakhouse / Steak Sandwich,Yes,6th-generation butcher; in-stadium 16 years; master butcher Rudy
JDR-0101,Charles Pan-Fried Chicken,Restaurant,Fried Chicken / Soul Food,New York City,Harlem,USA,,"Supposedly the best fried chicken in America. Chef Charles's three-generation recipe (unchanged since age 7) is phenomenal - crispy skin, juicy inside, triple-threat seasoning. The sleeper 8-hour smoked barbecue ribs also look incredible.",Positive,YouTube (Short),This is supposed to be the best fried chicken in America  PT.1📍Charles Pan Fried NYC #friedchicken,https://www.youtube.com/watch?v=U058TnO4sA4,,2024-05-27,10,High,No,Yes,best fried chicken in America,pan-fried chicken; 8-hour smoked barbecue ribs,pan-fried chicken,,$$,New York City|Restaurant|Fried Chicken / Soul Food,Yes,"Recipe from grandma, triple-seasons batter, chicken and milk."
JDR-0190,Mesiba,Restaurant,Middle Eastern / Israeli,New York City,Brooklyn,USA,,The best lamb dish in all of New York City; my favorite dish of 2023.,Positive,YouTube (Short),This was the best dish I had in 2023         📍Mesiba Brooklyn  #food #foodie #mukbang,https://www.youtube.com/watch?v=iqGevfo1Zug,,2024-01-02,10,High,Yes,Yes,best lamb dish in all of NYC; best dish I had in 2023; belongs on Mount Rushmore,48-hour slow-cooked lamb neck with caramel lamb sauce; housemade fra bread,48-hour slow-cooked lamb neck,,,New York City|Restaurant|Middle Eastern / Israeli,Yes,Lamb marinated 24 hours then cooked 24 hours; falls off the bone.
JDR-0214,Golden Diner,Restaurant,American / Brunch,New York City,,USA,,Immaculate; would wait another 2 hours for these pancakes,Positive,YouTube (Short),Best pancakes in the country? 📍Golden Diner #pancakes #nyc #brunch #wings,https://www.youtube.com/watch?v=aJiYWEfOj8k,,2025-02-19,10,High,No,Yes,best pancakes in the entire country,"honey butter maple syrup pancakes, Korean fried chicken wings with gochujang garlic sauce",pancakes,,,New York City|Restaurant|American / Brunch,Yes,"Waited 2 hours; pancakes life-changing, wings phenomenal but second choice"
JDR-0262,Sushi by Scratch,Restaurant,Japanese/Omakase,New York City,,USA,,Far exceeded expectations; without a doubt the best omakase I've ever had.,Positive,YouTube (Short),Trying NYC’s best new Omakase PT.2 📍Sushi By Scratch #nyc #sushi #omakase,https://www.youtube.com/watch?v=bKSFTwKa1j8,,2025-01-14,10,High,Yes,Yes,best omakase I've ever had; NYC's best new omakase,toro with pineapple and Okinawa brown sugar creme brulee; Spanish toro with caviar,off-menu chef's curated piece,,,New York City|Restaurant|Japanese/Omakase,Yes,16-course omakase with off-menu bonus piece curated to your taste.
JDR-0282,Una Pizza Napoletana,Pizza,Neapolitan Pizza,New York City,,USA,,Voted 2022's best pizza in the world; worth the wait.,Positive,YouTube (Short),This pizza is better than Naples #pizza #nyc #food,https://www.youtube.com/watch?v=iHtbq5vI7jE,,2022-11-14,10,High,Yes,Yes,2022's best pizza in the world; better than Naples,pizza,pizza,,,New York City|Pizza|Neapolitan Pizza,Yes,"Chef Anthony (Mangieri); oven imported from Naples. Transcript says 'una Pizzeria' = Una Pizza Napoletana. Open 3 days/week, 1,400-person waitlist."
JDR-0024,Jeju Noodle Bar,Restaurant,Korean Noodles/Ramen,New York City,,USA,,"""one of the best lobster noodle pastas I've ever had""",Positive,YouTube (long-form),Trying the Only Michelin-Star Noodles in the country! VR 180°,https://www.youtube.com/watch?v=ISMDMCW3E3M,00:00,2025-11-21,9,High,No,Yes,only Michelin star noodle shop in America; one of the best lobster noodle pastas I've had,Sambap (uni/caviar); fried chicken with caviar; Wagyu ramen; lobster noodle bowl,Lobster noodle bowl,$15,$$$,New York City|Restaurant|Korean Noodles/Ramen,Yes,Filmed in VR 180. Chef Douglas; Michelin-starred but casual
JDR-0025,Pan-fried pork bun vendor (New World Mall),Food Market,Chinese/Dumplings,New York City,"Flushing, Queens",USA,,"""some of the best dumplings I've ever had... top three""",Positive,YouTube (long-form),I Ate at NYC’s Biggest Asian Food Court,https://www.youtube.com/watch?v=-EWIbYsewrQ,00:11,2025-10-09,9,High,No,Yes,some of the best dumplings I've ever had; top three,Pan-fried pork buns,Pan-fried pork buns,$10,$,New York City|Food Market|Chinese/Dumplings,Yes,Inside New World Mall (35 vendors); 8 for $10. Unnamed vendor
JDR-0029,Sweet & sour whole fish vendor (New World Mall),Food Market,Chinese Seafood,New York City,"Flushing, Queens",USA,,"""Phenomenal""; second favorite bite of the day",Positive,YouTube (long-form),I Ate at NYC’s Biggest Asian Food Court,https://www.youtube.com/watch?v=-EWIbYsewrQ,05:46,2025-10-09,9,High,No,Yes,my second favorite bite of the entire day,Sweet and sour whole fish with rice,Sweet and sour whole fish,$25,$$,New York City|Food Market|Chinese Seafood,Yes,Live fish tank; $25 (would be ~$100 in Manhattan)
JDR-0034,Wah Fung,Restaurant,Chinese (Cantonese),New York City,Chinatown,USA,,"""I don't think you'll find a better deal in New York City""",Positive,YouTube (long-form),What $100 In NYC's Chinatown Gets You!,https://www.youtube.com/watch?v=3tEsnya_uZs,00:13,2025-03-03,9,High,Yes,Yes,one of the most iconic spots in all Chinatown; best deal in NYC,Roast pork over rice; roast duck,Roast pork over rice,$7.50,$,New York City|Restaurant|Chinese (Cantonese),Yes,Cash only; expect a line
JDR-0035,Mei Lai Wah,Cafe,Chinese Bakery,New York City,Chinatown,USA,,"""Chinatown does it again it is delicious""",Positive,YouTube (long-form),What $100 In NYC's Chinatown Gets You!,https://www.youtube.com/watch?v=3tEsnya_uZs,02:09,2025-03-03,9,High,Yes,No,might be an even better deal than Wah Fung,Pineapple roast pork bun,Pineapple roast pork bun,$2.50,$,New York City|Cafe|Chinese Bakery,Yes,Third-generation family-run
JDR-0036,North Dumpling,Restaurant,Chinese (Dumplings),New York City,Chinatown,USA,,"""the meat filling is delicious""; nice crunch, thin wrapper",Positive,YouTube (long-form),What $100 In NYC's Chinatown Gets You!,https://www.youtube.com/watch?v=3tEsnya_uZs,03:48,2025-03-03,9,High,No,No,one of the most impressive things I've ever seen (no-look rolling),Pork dumplings; sausages,Pork dumplings,$4 for 10,$,New York City|Restaurant|Chinese (Dumplings),Yes,Owner making dumplings 30+ years
JDR-0038,Great Noodletown NY,Restaurant,Chinese (Cantonese),New York City,Chinatown,USA,,"""my personal favorite Chinese spot in all of Chinatown""",Positive,YouTube (long-form),What $100 In NYC's Chinatown Gets You!,https://www.youtube.com/watch?v=3tEsnya_uZs,07:14,2025-03-03,9,High,No,Yes,my personal favorite Chinese spot in all of Chinatown,Roast duck over rice; wonton soup,Roast duck over rice,$8.50,$,New York City|Restaurant|Chinese (Cantonese),Yes,Known for roast meats
JDR-0042,Mama's Too,Pizza,Italian / Pizza,New York City,Upper West Side,USA,,"""my favorite pizza place""; Frank is the goat",Positive,YouTube (long-form),We did over 1 Billion Views eating food!,https://www.youtube.com/watch?v=49PsuTbdvr0,04:53,2024-08-09,9,High,Yes,Yes,my favorite pizza place; best bread in the city,Vodka pepperoni slice; short rib sandwich,Vodka pepperoni slice,,$$,New York City|Pizza|Italian / Pizza,Yes,Owner Frank; homemade dough
JDR-0045,Sushi Noz,Restaurant,Japanese (Sushi/Omakase),New York City,Upper East Side,USA,,"""one of the highest rated Japanese food experiences in the world""",Positive,YouTube (long-form),The Biggest Soccer Tournament In The World (Food Edition)!,https://www.youtube.com/watch?v=Q5-3ZpWtB8o,00:32,2026-06-30,9,High,No,Yes,one of the highest rated Japanese food experiences in the world; two Michelin stars,"Five types of tuna (chutoro, otoro, cheek); uni",Otoro tuna,"~$1,000 tasting menu",$$$$,New York City|Restaurant|Japanese (Sushi/Omakase),Yes,Chef Noz; 2 Michelin stars. Represents Japan (Mazda soccer video)
JDR-0048,Nieves Cortez (Fidel Cortez),Dessert,Mexican Ice Cream,New York City,Brooklyn,USA,,"""some of the best ice cream I've had in New York City""",Positive,YouTube (long-form),The Biggest Soccer Tournament In The World (Food Edition)!,https://www.youtube.com/watch?v=Q5-3ZpWtB8o,23:44,2026-06-30,9,High,Yes,Yes,some of the best ice cream I've had in NYC; most unique ice cream I've ever tried,Coconut ice cream; mango; cactus/dragon fruit,Coconut ice cream,,$,New York City|Dessert|Mexican Ice Cream,Yes,"Owner Fidel Cortez, 20 years; hand-spun. Represents Mexico"
JDR-0049,Yankee Stadium - Legends Suite,Stadium,American / Seafood / Steakhouse,New York City,Bronx,USA,,"""some of the highest quality stadium food I've ever had""",Positive,YouTube (long-form),What $5000 gets you at a Yankees game!,https://www.youtube.com/watch?v=94LbVo2pjU0,00:00,2025-08-21,9,High,No,Yes,highest quality stadium food I've ever had,Endless lobster/crab/shrimp raw bar; sushi; prime rib; lamb chops,Raw bar; prime rib,"up to $5,000 per ticket",$$$$,New York City|Stadium|American / Seafood / Steakhouse,Yes,"Legends Suite = private restaurant-style club, ~20 stations"
JDR-0075,Katz's Delicatessen,Deli,Jewish Deli / Pastrami,New York City,Lower East Side,USA,,"""This is as good as pastrami will ever get.""",Positive,YouTube (long-form),The World's most FAMOUS Sandwich!,https://www.youtube.com/watch?v=FcJ-CdFp2oY,00:00,2025-01-16,9,High,Yes,Yes,most famous sandwich in the country maybe the world; as good as pastrami will ever get,Pastrami on rye; Reuben; beef tongue sandwich,Pastrami on rye,$35,$$$,New York City|Deli|Jewish Deli / Pastrami,Yes,"Open since 1888; ticket system; ~4,000 covers/day. Only knock is the rye bread"
JDR-0079,Old Mates Pub,Restaurant,Australian / Pub,New York City,,USA,,"Best new chicken sandwich in New York. Chicken crunchy and juicy despite using breast, seeded brioche bun perfect, pickles cut the fat. Possibly his #2 chicken sandwich after Lake Trout in LA.",Positive,YouTube (Short),"Trying the best new chicken sandwich in New York 📍Old Mates Pub, NYC",https://www.youtube.com/watch?v=e9I673PRZnk,,2026-05-12,9,High,No,Yes,best new chicken sandwich in New York; might be number two right now,"chicken sandwich (24-hr buttermilk curry marinade, house chili honey, seeded brioche bun)",chicken sandwich,,,New York City|Restaurant|Australian / Pub,Yes,Chef is Australian; ranks it behind Lake Trout (LA).
JDR-0085,Peter Luger Steak House,Steakhouse,Steak,New York City,,USA,,"Most famous steakhouse in the world, serving the same steak since 1887. The steak for two (dry-aged porterhouse) comes out sizzling with a great crust from the 1000-degree broiler; the steak itself is amazing and the cheesecake is exactly his style.",Positive,YouTube (Short),Trying the most famous steakhouse in the world 📍Peter Lugers #steak #steakhouse #nyc,https://www.youtube.com/watch?v=3GqZi5817rc,,2025-10-09,9,High,No,Yes,most famous steakhouse in the world,steak for two (dry-aged porterhouse); creamed spinach; homemade potatoes; cheesecake,steak for two,,$$$$,New York City|Steakhouse|Steak,Yes,Underground steak bunker with over a million dollars of beef; over a thousand steaks a day.
JDR-0086,La Piraña Lechonera,Street Vendor,Puerto Rican,New York City,Bronx,USA,"766 East 153rd St, Bronx","Supposedly the best Puerto Rican food in New York. Roast pork slow-cooked 11 hours is unlike any he's had, transporting; octopus salad tender, though the steamed banana is questionable.",Positive,YouTube (Short),NYC’s best Puerto Rican food?📍 @lapiranalechoneraz NYC 766 east 153nd st in the Bronx #puertorico,https://www.youtube.com/watch?v=nBcBZ1giYXo,,2025-09-09,9,High,No,Yes,best Puerto Rican food in all of New York,roast pork (chicharron); octopus salad with coconut curried shrimp and steamed banana,roast pork,,$,New York City|Street Vendor|Puerto Rican,Yes,Street outpost; owner cooked in Puerto Rico 35 years; free samples and shots while waiting.
JDR-0088,New World Mall Food Court,Food Court,Asian / Chinese,New York City,Flushing,USA,,"One of the best Asian food courts in the country. Pan-fried soup dumplings delicious with great broth, beef noodles rich and flavorful, build-your-own spicy bowl flavorful, and the sweet and sour whole fish is a contender for best bite in the mall.",Positive,YouTube (Short),"Trying one of the best Asian food courts in the entire country! 📍New World Mall, NYC #asianfood",https://www.youtube.com/watch?v=DTrfIiz7X3U,,2025-06-23,9,High,No,Yes,best Asian food court in the entire country,pan-fried soup dumplings; hand-pulled beef noodles; build-your-own spicy bowl; sweet and sour whole fish,sweet and sour whole fish; soup dumplings,,$,New York City|Food Court|Asian / Chinese,Yes,"Neighborhood Flushing inferred (New World Mall is in Flushing, Queens)."
JDR-0093,Nonna Dora's,Restaurant,Italian,New York City,,USA,,A 90-year-old Italian grandma's handmade pasta. Ricotta ravioli with Sicilian pistachio pesto is insane and the tagliatelle with mushrooms and truffle oil is phenomenal; he was searching for negatives and couldn't find any.,Positive,YouTube (Short),"Trying this 90 year old Italian grandmas pasta 📍Nonna Dora’s, NYC #nyc #italian #food #nyc",https://www.youtube.com/watch?v=Y_Tt4QppRQo,,2025-01-25,9,High,Yes,No,,ricotta ravioli with Sicilian pistachio pesto; tagliatelle with mushrooms and truffle oil,ricotta ravioli with pistachio pesto,,,New York City|Restaurant|Italian,Yes,Pasta handmade fresh; grandma Dora featured.
